-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477
-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652
0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,-0.063477,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652
0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,0.93652,0.93652,0.93652,0.93652,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635
-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-2.0635,-2.0635,-2.0635,-2.0635,-2.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-2.0635,-2.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477
-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477
-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-1.0635,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477
-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-0.063477,-1.0635,-1.0635,-1.0635,-1.0635
